Date,Rank,Song,Artist,Last Week,Peak Position,Weeks on Chart
1996-01-20,1,The World I Know,Collective Soul,-,1,1
1996-01-20,2,Waiting For Tonight,Tom Petty And The Heartbreakers,-,2,1
1996-01-20,3,Name,Goo Goo Dolls,-,3,1
1996-01-20,4,My Friends,Red Hot Chili Peppers,-,4,1
1996-01-20,5,Give Me One Reason,Tracy Chapman,-,5,1
1996-01-20,6,1979,The Smashing Pumpkins,-,6,1
1996-01-20,7,Good Intentions,Toad The Wet Sprocket,-,7,1
1996-01-20,8,Wonder,Natalie Merchant,-,8,1
1996-01-20,9,(You're) My World,Joe Satriani,-,9,1
1996-01-20,10,Wonderwall,Oasis,-,10,1
1996-01-20,11,Free As A Bird,The Beatles,-,11,1
1996-01-20,12,Try Try Try,Julian Cope,-,12,1
1996-01-20,13,Go Walking Down There,Chris Isaak,-,13,1
1996-01-20,14,Cry Love,John Hiatt,-,14,1
1996-01-20,15,Satellite,Dave Matthews Band,-,15,1
1996-01-20,16,One Of Us,Joan Osborne,-,16,1
1996-01-20,17,I Want To Come Over,Melissa Etheridge,-,17,1
1996-01-20,18,Breakfast At Tiffany's,Deep Blue Something,-,18,1
1996-01-20,19,Sense Of Purpose,Pretenders,-,19,1
1996-01-20,20,Youngstown,Bruce Springsteen,-,20,1
1996-01-27,1,Waiting For Tonight,Tom Petty And The Heartbreakers,2,1,2
1996-01-27,2,The World I Know,Collective Soul,1,1,2
1996-01-27,3,1979,The Smashing Pumpkins,6,3,2
1996-01-27,4,Give Me One Reason,Tracy Chapman,5,4,2
1996-01-27,5,Name,Goo Goo Dolls,3,3,2
1996-01-27,6,Good Intentions,Toad The Wet Sprocket,7,6,2
1996-01-27,7,Satellite,Dave Matthews Band,15,7,2
1996-01-27,8,My Friends,Red Hot Chili Peppers,4,4,2
1996-01-27,9,Wonderwall,Oasis,10,9,2
1996-01-27,10,Cry Love,John Hiatt,14,10,2
1996-01-27,11,Go Walking Down There,Chris Isaak,13,11,2
1996-01-27,12,I Want To Come Over,Melissa Etheridge,17,12,2
1996-01-27,13,Try Try Try,Julian Cope,12,12,2
1996-01-27,14,Fear Of Falling,The Badlees,-,14,1
1996-01-27,15,Caught A Lite Sneeze,Tori Amos,-,15,1
1996-01-27,16,Jealousy,Natalie Merchant,-,16,1
1996-01-27,17,Wonder,Natalie Merchant,8,8,2
1996-01-27,18,(You're) My World,Joe Satriani,9,9,2
1996-01-27,19,Free As A Bird,The Beatles,11,11,2
1996-01-27,20,Youngstown,Bruce Springsteen,20,20,2
1996-02-03,1,The World I Know,Collective Soul,2,1,3
1996-02-03,2,Waiting For Tonight,Tom Petty And The Heartbreakers,1,1,3
1996-02-03,3,1979,The Smashing Pumpkins,3,3,3
1996-02-03,4,Give Me One Reason,Tracy Chapman,4,4,3
1996-02-03,5,Wonderwall,Oasis,9,5,3
1996-02-03,6,I Want To Come Over,Melissa Etheridge,12,6,3
1996-02-03,7,Caught A Lite Sneeze,Tori Amos,15,7,2
1996-02-03,8,Satellite,Dave Matthews Band,7,7,3
1996-02-03,9,Name,Goo Goo Dolls,5,3,3
1996-02-03,10,Go Walking Down There,Chris Isaak,11,10,3
1996-02-03,11,Jealousy,Natalie Merchant,16,11,2
1996-02-03,12,Fear Of Falling,The Badlees,14,12,2
1996-02-03,13,Try Try Try,Julian Cope,13,12,3
1996-02-03,14,Cry Love,John Hiatt,10,10,3
1996-02-03,15,Good Intentions,Toad The Wet Sprocket,6,6,3
1996-02-03,16,My Friends,Red Hot Chili Peppers,8,4,3
1996-02-03,17,Wonder,Natalie Merchant,17,8,3
1996-02-03,18,Free As A Bird,The Beatles,19,11,3
1996-02-03,19,Ironic,Alanis Morissette,-,19,1
1996-02-03,20,Ladder,Joan Osborne,-,20,1
1996-02-10,1,The World I Know,Collective Soul,1,1,4
1996-02-10,2,Waiting For Tonight,Tom Petty And The Heartbreakers,2,1,4
1996-02-10,3,Give Me One Reason,Tracy Chapman,4,3,4
1996-02-10,4,Follow You Down,Gin Blossoms,-,4,1
1996-02-10,5,1979,The Smashing Pumpkins,3,3,4
1996-02-10,6,Wonderwall,Oasis,5,5,4
1996-02-10,7,Satellite,Dave Matthews Band,8,7,4
1996-02-10,8,I Want To Come Over,Melissa Etheridge,6,6,4
1996-02-10,9,Caught A Lite Sneeze,Tori Amos,7,7,3
1996-02-10,10,Ironic,Alanis Morissette,19,10,2
1996-02-10,11,Fear Of Falling,The Badlees,12,11,3
1996-02-10,12,Some Bridges,Jackson Browne,-,12,1
1996-02-10,13,Name,Goo Goo Dolls,9,3,4
1996-02-10,14,Jealousy,Natalie Merchant,11,11,3
1996-02-10,15,Go Walking Down There,Chris Isaak,10,10,4
1996-02-10,16,Try Try Try,Julian Cope,13,12,4
1996-02-10,17,My Friends,Red Hot Chili Peppers,16,4,4
1996-02-10,18,Cry Love,John Hiatt,14,10,4
1996-02-10,19,Wonder,Natalie Merchant,17,8,4
1996-02-10,20,One Of Us,Joan Osborne,-,16,2
1996-02-17,1,The World I Know,Collective Soul,1,1,5
1996-02-17,2,Follow You Down,Gin Blossoms,4,2,2
1996-02-17,3,Waiting For Tonight,Tom Petty And The Heartbreakers,2,1,5
1996-02-17,4,Give Me One Reason,Tracy Chapman,3,3,5
1996-02-17,5,1979,The Smashing Pumpkins,5,3,5
1996-02-17,6,I Want To Come Over,Melissa Etheridge,8,6,5
1996-02-17,7,Caught A Lite Sneeze,Tori Amos,9,7,4
1996-02-17,8,Wonderwall,Oasis,6,5,5
1996-02-17,9,Ironic,Alanis Morissette,10,9,3
1996-02-17,10,Fear Of Falling,The Badlees,11,10,4
1996-02-17,11,Some Bridges,Jackson Browne,12,11,2
1996-02-17,12,Satellite,Dave Matthews Band,7,7,5
1996-02-17,13,Name,Goo Goo Dolls,13,3,5
1996-02-17,14,Try Try Try,Julian Cope,16,12,5
1996-02-17,15,Jealousy,Natalie Merchant,14,11,4
1996-02-17,16,Cry Love,John Hiatt,18,10,5
1996-02-17,17,Time,Hootie & The Blowfish,-,17,1
1996-02-17,18,Drown,Son Volt,-,18,1
1996-02-17,19,Flood,Jars of Clay,-,19,1
1996-02-17,20,Everything Falls Apart,dog's eye view,-,20,1
1996-02-24,1,Follow You Down,Gin Blossoms,2,1,3
1996-02-24,2,The World I Know,Collective Soul,1,1,6
1996-02-24,3,1979,The Smashing Pumpkins,5,3,6
1996-02-24,4,Give Me One Reason,Tracy Chapman,4,3,6
1996-02-24,5,I Want To Come Over,Melissa Etheridge,6,5,6
1996-02-24,6,Caught A Lite Sneeze,Tori Amos,7,6,5
1996-02-24,7,Waiting For Tonight,Tom Petty And The Heartbreakers,3,1,6
1996-02-24,8,Ironic,Alanis Morissette,9,8,4
1996-02-24,9,Wonderwall,Oasis,8,5,6
1996-02-24,10,Jealousy,Natalie Merchant,15,10,5
1996-02-24,11,Some Bridges,Jackson Browne,11,11,3
1996-02-24,12,Fear Of Falling,The Badlees,10,10,5
1996-02-24,13,Satellite,Dave Matthews Band,12,7,6
1996-02-24,14,Everything Falls Apart,dog's eye view,20,14,2
1996-02-24,15,Try Try Try,Julian Cope,14,12,6
1996-02-24,16,Let Your Soul Be Your Pilot,Sting,-,16,1
1996-02-24,17,Ladder,Joan Osborne,-,17,2
1996-02-24,18,Name,Goo Goo Dolls,13,3,6
1996-02-24,19,Drown,Son Volt,18,18,2
1996-02-24,20,Flood,Jars of Clay,19,19,2
1996-03-02,1,Follow You Down,Gin Blossoms,1,1,4
1996-03-02,2,The World I Know,Collective Soul,2,1,7
1996-03-02,3,Give Me One Reason,Tracy Chapman,4,3,7
1996-03-02,4,Caught A Lite Sneeze,Tori Amos,6,4,6
1996-03-02,5,1979,The Smashing Pumpkins,3,3,7
1996-03-02,6,Wonderwall,Oasis,9,5,7
1996-03-02,7,Ironic,Alanis Morissette,8,7,5
1996-03-02,8,A Common Disaster,Cowboy Junkies,-,8,1
1996-03-02,9,Everything Falls Apart,dog's eye view,14,9,3
1996-03-02,10,Flood,Jars of Clay,20,10,3
1996-03-02,11,I Want To Come Over,Melissa Etheridge,5,5,7
1996-03-02,12,Some Bridges,Jackson Browne,11,11,4
1996-03-02,13,Let Your Soul Be Your Pilot,Sting,16,13,2
1996-03-02,14,Waiting For Tonight,Tom Petty And The Heartbreakers,7,1,7
1996-03-02,15,Jealousy,Natalie Merchant,10,10,6
1996-03-02,16,Satellite,Dave Matthews Band,13,7,7
1996-03-02,17,Ladder,Joan Osborne,17,17,3
1996-03-02,18,Fear Of Falling,The Badlees,12,10,6
1996-03-02,19,Brother,Toad The Wet Sprocket,-,19,1
1996-03-02,20,Drown,Son Volt,19,18,3
1996-03-09,1,Follow You Down,Gin Blossoms,1,1,5
1996-03-09,2,The World I Know,Collective Soul,2,1,8
1996-03-09,3,Caught A Lite Sneeze,Tori Amos,4,3,7
1996-03-09,4,Let Your Soul Be Your Pilot,Sting,13,4,3
1996-03-09,5,1979,The Smashing Pumpkins,5,3,8
1996-03-09,6,Give Me One Reason,Tracy Chapman,3,3,8
1996-03-09,7,I Want To Come Over,Melissa Etheridge,11,5,8
1996-03-09,8,Everything Falls Apart,dog's eye view,9,8,4
1996-03-09,9,Some Bridges,Jackson Browne,12,9,5
1996-03-09,10,Jealousy,Natalie Merchant,15,10,7
1996-03-09,11,A Common Disaster,Cowboy Junkies,8,8,2
1996-03-09,12,Flood,Jars of Clay,10,10,4
1996-03-09,13,Wonderwall,Oasis,6,5,8
1996-03-09,14,Satellite,Dave Matthews Band,16,7,8
1996-03-09,15,Ironic,Alanis Morissette,7,7,6
1996-03-09,16,Ladder,Joan Osborne,17,16,4
1996-03-09,17,Drown,Son Volt,20,17,4
1996-03-09,18,Real Love,The Beatles,-,18,1
1996-03-09,19,Brother,Toad The Wet Sprocket,19,19,2
1996-03-09,20,Waiting For Tonight,Tom Petty And The Heartbreakers,14,1,8
1996-03-16,1,Follow You Down,Gin Blossoms,1,1,6
1996-03-16,2,Everything Falls Apart,dog's eye view,8,2,5
1996-03-16,3,Caught A Lite Sneeze,Tori Amos,3,3,8
1996-03-16,4,A Common Disaster,Cowboy Junkies,11,4,3
1996-03-16,5,Let Your Soul Be Your Pilot,Sting,4,4,4
1996-03-16,6,The World I Know,Collective Soul,2,1,9
1996-03-16,7,1979,The Smashing Pumpkins,5,3,9
1996-03-16,8,Flood,Jars of Clay,12,8,5
1996-03-16,9,I Want To Come Over,Melissa Etheridge,7,5,9
1996-03-16,10,Jealousy,Natalie Merchant,10,10,8
1996-03-16,11,Give Me One Reason,Tracy Chapman,6,3,9
1996-03-16,12,Some Bridges,Jackson Browne,9,9,6
1996-03-16,13,Ironic,Alanis Morissette,15,7,7
1996-03-16,14,Ladder,Joan Osborne,16,14,5
1996-03-16,15,Wonderwall,Oasis,13,5,9
1996-03-16,16,Real Love,The Beatles,18,16,2
1996-03-16,17,Satellite,Dave Matthews Band,14,7,9
1996-03-16,18,Choice In The Matter,Aimee Mann,-,18,1
1996-03-16,19,Drown,Son Volt,17,17,5
1996-03-16,20,Brother,Toad The Wet Sprocket,19,19,3
1996-03-23,1,Follow You Down,Gin Blossoms,1,1,7
1996-03-23,2,Everything Falls Apart,dog's eye view,2,2,6
1996-03-23,3,Let Your Soul Be Your Pilot,Sting,5,3,5
1996-03-23,4,A Common Disaster,Cowboy Junkies,4,4,4
1996-03-23,5,Caught A Lite Sneeze,Tori Amos,3,3,9
1996-03-23,6,Flood,Jars of Clay,8,6,6
1996-03-23,7,1979,The Smashing Pumpkins,7,3,10
1996-03-23,8,Give Me One Reason,Tracy Chapman,11,3,10
1996-03-23,9,Some Bridges,Jackson Browne,12,9,7
1996-03-23,10,Ladder,Joan Osborne,14,10,6
1996-03-23,11,Jealousy,Natalie Merchant,10,10,9
1996-03-23,12,I Want To Come Over,Melissa Etheridge,9,5,10
1996-03-23,13,The World I Know,Collective Soul,6,1,10
1996-03-23,14,Ironic,Alanis Morissette,13,7,8
1996-03-23,15,Wonderwall,Oasis,15,5,10
1996-03-23,16,Real Love,The Beatles,16,16,3
1996-03-23,17,Drown,Son Volt,19,17,6
1996-03-23,18,Choice In The Matter,Aimee Mann,18,18,2
1996-03-23,19,The Mountains Win Again,Blues Traveler,-,19,1
1996-03-23,20,Brother,Toad The Wet Sprocket,20,19,4
1996-03-30,1,Everything Falls Apart,dog's eye view,2,1,7
1996-03-30,2,Follow You Down,Gin Blossoms,1,1,8
1996-03-30,3,A Common Disaster,Cowboy Junkies,4,3,5
1996-03-30,4,Caught A Lite Sneeze,Tori Amos,5,3,10
1996-03-30,5,Flood,Jars of Clay,6,5,7
1996-03-30,6,Let Your Soul Be Your Pilot,Sting,3,3,6
1996-03-30,7,1979,The Smashing Pumpkins,7,3,11
1996-03-30,8,Some Bridges,Jackson Browne,9,8,8
1996-03-30,9,Jealousy,Natalie Merchant,11,9,10
1996-03-30,10,Ladder,Joan Osborne,10,10,7
1996-03-30,11,Give Me One Reason,Tracy Chapman,8,3,11
1996-03-30,12,The World I Know,Collective Soul,13,1,11
1996-03-30,13,I Want To Come Over,Melissa Etheridge,12,5,11
1996-03-30,14,Ironic,Alanis Morissette,14,7,9
1996-03-30,15,Choice In The Matter,Aimee Mann,18,15,3
1996-03-30,16,Wonderwall,Oasis,15,5,11
1996-03-30,17,The Mountains Win Again,Blues Traveler,19,17,2
1996-03-30,18,Real Love,The Beatles,16,16,4
1996-03-30,19,Drown,Son Volt,17,17,7
1996-03-30,20,Fear Of Falling,The Badlees,-,10,7
1996-04-06,1,Everything Falls Apart,dog's eye view,1,1,8
1996-04-06,2,Follow You Down,Gin Blossoms,2,1,9
1996-04-06,3,A Common Disaster,Cowboy Junkies,3,3,6
1996-04-06,4,Flood,Jars of Clay,5,4,8
1996-04-06,5,Let Your Soul Be Your Pilot,Sting,6,3,7
1996-04-06,6,Ladder,Joan Osborne,10,6,8
1996-04-06,7,Caught A Lite Sneeze,Tori Amos,4,3,11
1996-04-06,8,Jealousy,Natalie Merchant,9,8,11
1996-04-06,9,Give Me One Reason,Tracy Chapman,11,3,12
1996-04-06,10,Some Bridges,Jackson Browne,8,8,9
1996-04-06,11,1979,The Smashing Pumpkins,7,3,12
1996-04-06,12,The World I Know,Collective Soul,12,1,12
1996-04-06,13,Choice In The Matter,Aimee Mann,15,13,4
1996-04-06,14,I Want To Come Over,Melissa Etheridge,13,5,12
1996-04-06,15,Drown,Son Volt,19,15,8
1996-04-06,16,Ironic,Alanis Morissette,14,7,10
1996-04-06,17,Real Love,The Beatles,18,16,5
1996-04-06,18,The Mountains Win Again,Blues Traveler,17,17,3
1996-04-06,19,Beautiful Girl,Pete Droge,-,19,1
1996-04-06,20,Wonderwall,Oasis,16,5,12
1996-04-13,1,Everything Falls Apart,dog's eye view,1,1,9
1996-04-13,2,Follow You Down,Gin Blossoms,2,1,10
1996-04-13,3,A Common Disaster,Cowboy Junkies,3,3,7
1996-04-13,4,Flood,Jars of Clay,4,4,9
1996-04-13,5,Let Your Soul Be Your Pilot,Sting,5,3,8
1996-04-13,6,Ladder,Joan Osborne,6,6,9
1996-04-13,7,Too Much,Dave Matthews Band,-,7,1
1996-04-13,8,Jealousy,Natalie Merchant,8,8,12
1996-04-13,9,Give Me One Reason,Tracy Chapman,9,3,13
1996-04-13,10,Caught A Lite Sneeze,Tori Amos,7,3,12
1996-04-13,11,1979,The Smashing Pumpkins,11,3,13
1996-04-13,12,Some Bridges,Jackson Browne,10,8,10
1996-04-13,13,Choice In The Matter,Aimee Mann,13,13,5
1996-04-13,14,The Mountains Win Again,Blues Traveler,18,14,4
1996-04-13,15,Ironic,Alanis Morissette,16,7,11
1996-04-13,16,Beautiful Girl,Pete Droge,19,16,2
1996-04-13,17,The World I Know,Collective Soul,12,1,13
1996-04-13,18,All The Time In The World,The Subdudes,-,18,1
1996-04-13,19,Drown,Son Volt,15,15,9
1996-04-13,20,I Want To Come Over,Melissa Etheridge,14,5,13
1996-04-20,1,Everything Falls Apart,dog's eye view,1,1,10
1996-04-20,2,Old Man & Me (When I Get To Heaven),Hootie & The Blowfish,-,2,1
1996-04-20,3,Too Much,Dave Matthews Band,7,3,2
1996-04-20,4,Follow You Down,Gin Blossoms,2,1,11
1996-04-20,5,A Common Disaster,Cowboy Junkies,3,3,8
1996-04-20,6,Flood,Jars of Clay,4,4,10
1996-04-20,7,Let Your Soul Be Your Pilot,Sting,5,3,9
1996-04-20,8,Jealousy,Natalie Merchant,8,8,13
1996-04-20,9,Ladder,Joan Osborne,6,6,10
1996-04-20,10,Give Me One Reason,Tracy Chapman,9,3,14
1996-04-20,11,Caught A Lite Sneeze,Tori Amos,10,3,13
1996-04-20,12,Choice In The Matter,Aimee Mann,13,12,6
1996-04-20,13,All The Time In The World,The Subdudes,18,13,2
1996-04-20,14,1979,The Smashing Pumpkins,11,3,14
1996-04-20,15,You Still Touch Me,Sting,-,15,1
1996-04-20,16,The Mountains Win Again,Blues Traveler,14,14,5
1996-04-20,17,The World I Know,Collective Soul,17,1,14
1996-04-20,18,Big Me,Foo Fighters,-,18,1
1996-04-20,19,Ironic,Alanis Morissette,15,7,12
1996-04-20,20,Some Bridges,Jackson Browne,12,8,11
1996-04-27,1,Old Man & Me (When I Get To Heaven),Hootie & The Blowfish,2,1,2
1996-04-27,2,Too Much,Dave Matthews Band,3,2,3
1996-04-27,3,Everything Falls Apart,dog's eye view,1,1,11
1996-04-27,4,A Common Disaster,Cowboy Junkies,5,3,9
1996-04-27,5,Follow You Down,Gin Blossoms,4,1,12
1996-04-27,6,Flood,Jars of Clay,6,4,11
1996-04-27,7,Give Me One Reason,Tracy Chapman,10,3,15
1996-04-27,8,Ladder,Joan Osborne,9,6,11
1996-04-27,9,Let Your Soul Be Your Pilot,Sting,7,3,10
1996-04-27,10,Jealousy,Natalie Merchant,8,8,14
1996-04-27,11,All The Time In The World,The Subdudes,13,11,3
1996-04-27,12,You Still Touch Me,Sting,15,12,2
1996-04-27,13,Caught A Lite Sneeze,Tori Amos,11,3,14
1996-04-27,14,The World I Know,Collective Soul,17,1,15
1996-04-27,15,Big Me,Foo Fighters,18,15,2
1996-04-27,16,Ironic,Alanis Morissette,19,7,13
1996-04-27,17,Beautiful Girl,Pete Droge,-,16,3
1996-04-27,18,Inside,Patti Rothberg,-,18,1
1996-04-27,19,Choice In The Matter,Aimee Mann,12,12,7
1996-04-27,20,The Mountains Win Again,Blues Traveler,16,14,6
1996-05-04,1,Old Man & Me (When I Get To Heaven),Hootie & The Blowfish,1,1,3
1996-05-04,2,Too Much,Dave Matthews Band,2,2,4
1996-05-04,3,Everything Falls Apart,dog's eye view,3,1,12
1996-05-04,4,A Common Disaster,Cowboy Junkies,4,3,10
1996-05-04,5,Follow You Down,Gin Blossoms,5,1,13
1996-05-04,6,Flood,Jars of Clay,6,4,12
1996-05-04,7,Ladder,Joan Osborne,8,6,12
1996-05-04,8,Give Me One Reason,Tracy Chapman,7,3,16
1996-05-04,9,You Still Touch Me,Sting,12,9,3
1996-05-04,10,Jealousy,Natalie Merchant,10,8,15
1996-05-04,11,Big Me,Foo Fighters,15,11,3
1996-05-04,12,Don't You Get It,Mark Knopfler,-,12,1
1996-05-04,13,Ironic,Alanis Morissette,16,7,14
1996-05-04,14,Let Your Soul Be Your Pilot,Sting,9,3,11
1996-05-04,15,All The Time In The World,The Subdudes,11,11,4
1996-05-04,16,Looking East,Jackson Browne,-,16,1
1996-05-04,17,Inside,Patti Rothberg,18,17,2
1996-05-04,18,The World I Know,Collective Soul,14,1,16
1996-05-04,19,Who Will Save Your Soul,Jewel,-,19,1
1996-05-04,20,Caught A Lite Sneeze,Tori Amos,13,3,15
1996-05-11,1,Old Man & Me (When I Get To Heaven),Hootie & The Blowfish,1,1,4
1996-05-11,2,Everything Falls Apart,dog's eye view,3,1,13
1996-05-11,3,Too Much,Dave Matthews Band,2,2,5
1996-05-11,4,A Common Disaster,Cowboy Junkies,4,3,11
1996-05-11,5,Flood,Jars of Clay,6,4,13
1996-05-11,6,Follow You Down,Gin Blossoms,5,1,14
1996-05-11,7,Ladder,Joan Osborne,7,6,13
1996-05-11,8,You Still Touch Me,Sting,9,8,4
1996-05-11,9,Big Me,Foo Fighters,11,9,4
1996-05-11,10,Give Me One Reason,Tracy Chapman,8,3,17
1996-05-11,11,Don't You Get It,Mark Knopfler,12,11,2
1996-05-11,12,Jealousy,Natalie Merchant,10,8,16
1996-05-11,13,Inside,Patti Rothberg,17,13,3
1996-05-11,14,Looking East,Jackson Browne,16,14,2
1996-05-11,15,All The Time In The World,The Subdudes,15,11,5
1996-05-11,16,Ironic,Alanis Morissette,13,7,15
1996-05-11,17,The World I Know,Collective Soul,18,1,17
1996-05-11,18,Angeline Is Coming Home,The Badlees,-,18,1
1996-05-11,19,Champagne Supernova,Oasis,-,19,1
1996-05-11,20,Who Will Save Your Soul,Jewel,19,19,2
1996-05-18,1,Old Man & Me (When I Get To Heaven),Hootie & The Blowfish,1,1,5
1996-05-18,2,Too Much,Dave Matthews Band,3,2,6
1996-05-18,3,Everything Falls Apart,dog's eye view,2,1,14
1996-05-18,4,A Common Disaster,Cowboy Junkies,4,3,12
1996-05-18,5,Flood,Jars of Clay,5,4,14
1996-05-18,6,Follow You Down,Gin Blossoms,6,1,15
1996-05-18,7,Don't You Get It,Mark Knopfler,11,7,3
1996-05-18,8,You Still Touch Me,Sting,8,8,5
1996-05-18,9,Big Me,Foo Fighters,9,9,5
1996-05-18,10,Ladder,Joan Osborne,7,6,14
1996-05-18,11,Inside,Patti Rothberg,13,11,4
1996-05-18,12,Jealousy,Natalie Merchant,12,8,17
1996-05-18,13,Looking East,Jackson Browne,14,13,3
1996-05-18,14,All The Time In The World,The Subdudes,15,11,6
1996-05-18,15,Give Me One Reason,Tracy Chapman,10,3,18
1996-05-18,16,Angeline Is Coming Home,The Badlees,18,16,2
1996-05-18,17,Who Will Save Your Soul,Jewel,20,17,3
1996-05-18,18,Champagne Supernova,Oasis,19,18,2
1996-05-18,19,Lack Of Water,The Why Store,-,19,1
1996-05-18,20,The World I Know,Collective Soul,17,1,18
1996-05-25,1,Old Man & Me (When I Get To Heaven),Hootie & The Blowfish,1,1,6
1996-05-25,2,Too Much,Dave Matthews Band,2,2,7
1996-05-25,3,Everything Falls Apart,dog's eye view,3,1,15
1996-05-25,4,A Common Disaster,Cowboy Junkies,4,3,13
1996-05-25,5,You Still Touch Me,Sting,8,5,6
1996-05-25,6,Flood,Jars of Clay,5,4,15
1996-05-25,7,Don't You Get It,Mark Knopfler,7,7,4
1996-05-25,8,Inside,Patti Rothberg,11,8,5
1996-05-25,9,Big Me,Foo Fighters,9,9,6
1996-05-25,10,Follow You Down,Gin Blossoms,6,1,16
1996-05-25,11,Who Will Save Your Soul,Jewel,17,11,4
1996-05-25,12,Ladder,Joan Osborne,10,6,15
1996-05-25,13,Champagne Supernova,Oasis,18,13,3
1996-05-25,14,Looking East,Jackson Browne,13,13,4
1996-05-25,15,Angeline Is Coming Home,The Badlees,16,15,3
1996-05-25,16,Can't Stop The Rain,Los Lobos,-,16,1
1996-05-25,17,Lack Of Water,The Why Store,19,17,2
1996-05-25,18,Jealousy,Natalie Merchant,12,8,18
1996-05-25,19,Give Me One Reason,Tracy Chapman,15,3,19
1996-05-25,20,All The Time In The World,The Subdudes,14,11,7
1996-06-01,1,Old Man & Me (When I Get To Heaven),Hootie & The Blowfish,1,1,7
1996-06-01,2,Too Much,Dave Matthews Band,2,2,8
1996-06-01,3,Everything Falls Apart,dog's eye view,3,1,16
1996-06-01,4,Inside,Patti Rothberg,8,4,6
1996-06-01,5,You Still Touch Me,Sting,5,5,7
1996-06-01,6,Flood,Jars of Clay,6,4,16
1996-06-01,7,Who Will Save Your Soul,Jewel,11,7,5
1996-06-01,8,Don't You Get It,Mark Knopfler,7,7,5
1996-06-01,9,A Common Disaster,Cowboy Junkies,4,3,14
1996-06-01,10,Big Me,Foo Fighters,9,9,7
1996-06-01,11,Lack Of Water,The Why Store,17,11,3
1996-06-01,12,Can't Stop The Rain,Los Lobos,16,12,2
1996-06-01,13,Love Untold,Paul Westerberg,-,13,1
1996-06-01,14,Looking East,Jackson Browne,14,13,5
1996-06-01,15,Angeline Is Coming Home,The Badlees,15,15,4
1996-06-01,16,You Bowed Down,Elvis Costello And The Attractions,-,16,1
1996-06-01,17,Follow You Down,Gin Blossoms,10,1,17
1996-06-01,18,You Learn,Alanis Morissette,-,18,1
1996-06-01,19,Ladder,Joan Osborne,12,6,16
1996-06-01,20,6th Avenue Heartache,The Wallflowers,-,20,1
1996-06-08,1,Old Man & Me (When I Get To Heaven),Hootie & The Blowfish,1,1,8
1996-06-08,2,Too Much,Dave Matthews Band,2,2,9
1996-06-08,3,Inside,Patti Rothberg,4,3,7
1996-06-08,4,Who Will Save Your Soul,Jewel,7,4,6
1996-06-08,5,You Still Touch Me,Sting,5,5,8
1996-06-08,6,Everything Falls Apart,dog's eye view,3,1,17
1996-06-08,7,Flood,Jars of Clay,6,4,17
1996-06-08,8,Don't You Get It,Mark Knopfler,8,7,6
1996-06-08,9,A Common Disaster,Cowboy Junkies,9,3,15
1996-06-08,10,You Learn,Alanis Morissette,18,10,2
1996-06-08,11,You Bowed Down,Elvis Costello And The Attractions,16,11,2
1996-06-08,12,Can't Stop The Rain,Los Lobos,12,12,3
1996-06-08,13,Love Untold,Paul Westerberg,13,13,2
1996-06-08,14,Lack Of Water,The Why Store,11,11,4
1996-06-08,15,Big Me,Foo Fighters,10,9,8
1996-06-08,16,Angeline Is Coming Home,The Badlees,15,15,5
1996-06-08,17,6th Avenue Heartache,The Wallflowers,20,17,2
1996-06-08,18,So Much To Say,Dave Matthews Band,-,18,1
1996-06-08,19,Free To Decide,The Cranberries,-,19,1
1996-06-08,20,Ladder,Joan Osborne,19,6,17
1996-06-15,1,Old Man & Me (When I Get To Heaven),Hootie & The Blowfish,1,1,9
1996-06-15,2,Too Much,Dave Matthews Band,2,2,10
1996-06-15,3,Inside,Patti Rothberg,3,3,8
1996-06-15,4,Who Will Save Your Soul,Jewel,4,4,7
1996-06-15,5,You Still Touch Me,Sting,5,5,9
1996-06-15,6,Flood,Jars of Clay,7,4,18
1996-06-15,7,You Learn,Alanis Morissette,10,7,3
1996-06-15,8,Don't You Get It,Mark Knopfler,8,7,7
1996-06-15,9,Everything Falls Apart,dog's eye view,6,1,18
1996-06-15,10,You Bowed Down,Elvis Costello And The Attractions,11,10,3
1996-06-15,11,Lack Of Water,The Why Store,14,11,5
1996-06-15,12,A Common Disaster,Cowboy Junkies,9,3,16
1996-06-15,13,Can't Stop The Rain,Los Lobos,12,12,4
1996-06-15,14,Love Untold,Paul Westerberg,13,13,3
1996-06-15,15,Big Me,Foo Fighters,15,9,9
1996-06-15,16,6th Avenue Heartache,The Wallflowers,17,16,3
1996-06-15,17,Angeline Is Coming Home,The Badlees,16,15,6
1996-06-15,18,So Much To Say,Dave Matthews Band,18,18,2
1996-06-15,19,Free To Decide,The Cranberries,19,19,2
1996-06-15,20,Jealousy,Natalie Merchant,-,8,19
1996-06-22,1,Old Man & Me (When I Get To Heaven),Hootie & The Blowfish,1,1,10
1996-06-22,2,Too Much,Dave Matthews Band,2,2,11
1996-06-22,3,Who Will Save Your Soul,Jewel,4,3,8
1996-06-22,4,Inside,Patti Rothberg,3,3,9
1996-06-22,5,You Still Touch Me,Sting,5,5,10
1996-06-22,6,You Learn,Alanis Morissette,7,6,4
1996-06-22,7,Lack Of Water,The Why Store,11,7,6
1996-06-22,8,You Bowed Down,Elvis Costello And The Attractions,10,8,4
1996-06-22,9,Change The World,Eric Clapton,-,9,1
1996-06-22,10,6th Avenue Heartache,The Wallflowers,16,10,4
1996-06-22,11,Don't You Get It,Mark Knopfler,8,7,8
